Niveau 1
(Formulaire);Niveau 2
(Groupe);Niveau 3
(sous-groupe);Niveau 4
(sous-sous-groupe);Nouveau Code;Ancien Code;Code Donnée Indicateurs Européens (DXX);Libellé de la donnée (FR);Libellé de la donnée (EN);Texte explicatif de la donnée (FR);Texte explicatif de la donnée (EN);Consigne;Donnée de l'année N-1 proposée par défaut O/N;Donnée à saisir ou calculée;Formule de calcul;Type de saisie;report N >> N+1;Variable 2013;Variable 2014;Variable 2015;Variable 2016;Variable 2017;Variable 2018;Variable 2019;Format de la donnée (texte, nombre, monétaire €, binaire);Unité de mesure de la donnée si format nombre ;Période ou date de la mesure (année civile, au 31/12);Valeur Min;Valeur Max => ;Alerte BL/NBL sur valeur max;Texte de l'alerte;Evolution Min (alerte NBL);Evolution Max (alerte NBL);Granularité;Remarque;RegEx
Etablissement - Informations générales;;;;;;;;Institution (inst.) - General information;;;;;Titre N1;;;;;;;;;;;Intitulé;;;;;;;;;ETAB;;
;;;;EtabNomOffi;nouveau;;Nom Etab officiel;Official name inst.;Nom officiel de l'établissement;Official name of the institution;Le nom officiel est un champ pré-rempli dans l’application.;O;Saisie;;Libre;O;SO;SO;SO;SO;SO;SO;SO;Texte;;;;;;;;;ETAB;reprise d'historique IG1 selon les cas;
;;;;UsSessions;Us1;;Nombre d'accès/sessions ;Number of visits/sessions;Un accès est un cycle d’activité de l’usager qui débute lorsque celui-ci se connecte à un service en ligne et qui se termine de façon explicite (en quittant la base de données par une déconnexion ou par le menu Quitter) ou implicite (par déconnexion automatique après une période de non-utilisation).;; Dans la mesure du possible, on exclura les requêtes effectuées par les moteurs de recherche. (d’après ISO 2789 2.2.1) Si la donnée ne peut être obtenue, indiquer à la place le nombre des « result clicks ». Distinguer l’usage des collections numériques acquises à titre onéreux auprès des éditeurs et l’usage des collections produites par l’établissement. La documentation acquise comprend tous les services pour lesquels un droit d’usage a été acquis. Les statistiques d’usage de ressources publiées en libre accès, mais pour lesquelles existe une contribution en échange de services supplémentaires (modèle Freemium) sont incluses. Utiliser les rapports statistiques fournis par les éditeurs, dont beaucoup se conforment à Counter. Lorsque les statistiques fournies par des éditeurs concernent un ensemble de structures qui ont acquis une ressource de manière conjointe, l’ensemble des usages est signalé par la structure ayant financé l’achat, et uniquement par elle. En cas d’achat mutualisé, un prorata est effectué. Prendre en compte les ressources de la « Freedom Collection » acquises auprès d’Elsevier dans le cadre de la licence nationale.;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;;année civile;0;25 000 000;N-Bl;;-40 %;40 %;SD;;
;;;;UsRec;Us2;;Nombre de recherches;Number of retrievals;Une recherche est enregistrée à chaque fois qu'une requête d’un service en ligne est soumise au serveur, ce qui correspond en théorie à la démarche intellectuelle d’un usager cherchant une information. La saisie de chaînes de caractères erronées ne représente pas une requête intellectuelle unique. En pratique, il est difficile de faire la différence entre les deux. (d’après ISO 2789 6.2.12.2);; Compter le nombre total de recherches effectuées. Distinguer l’usage des collections numériques acquises à titre onéreux auprès des éditeurs et l’usage des collections produites par l’établissement. La documentation acquise comprend tous les services pour lesquels un droit d’usage a été acquis. Les statistiques d’usage de ressources publiées en libre accès, mais pour lesquelles existe une contribution en échange de services supplémentaires (modèle Freemium) sont incluses. Utiliser les rapports statistiques fournis par les éditeurs, dont beaucoup se conforment à Counter. Lorsque les statistiques fournies par des éditeurs concernent un ensemble de structures qui ont acquis une ressource de manière conjointe, l’ensemble des usages est signalé par la structure ayant financé l’achat, et uniquement par elle. En cas d’achat mutualisé, un prorata est effectué. ;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;;année civile;0;25 000 000;N-Bl;;-40 %;40 %;SD;;
;;;;UsVuesTotOld;Us3;;Nombre d'unités vues ou téléchargées de la collection éditoriale - total;Number of viewed/downloaded units from publisher collection  - total;;;Lorsque cette mesure est disponible, distinguer les consultations de livres électroniques en comptabilisant le nombre de titres consultés (tout usage : emprunt, téléchargement, affichage d’une partie). Tenir compte des statistiques fournies par les plateformes dédiées aux livres électroniques, mais aussi des statistiques fournies par les éditeurs de bases de données comprenant différent types de document, dont des livres électroniques. Distinguer l’usage des collections numériques acquises à titre onéreux auprès des éditeurs et l’usage des collections produites par l’établissement. La documentation acquise comprend tous les services pour lesquels un droit d’usage a été acquis. Les statistiques d’usage de ressources publiées en libre accès, mais pour lesquelles existe une contribution en échange de services supplémentaires (modèle Freemium) sont incluses. Utiliser les rapports statistiques fournis par les éditeurs. Lorsque les statistiques fournies par des éditeurs concernent un ensemble de structures qui ont acquis une ressource de manière conjointe, l’ensemble des usages est signalé par la structure ayant financé l’achat, et uniquement par elle. En cas d’achat mutualisé, un prorata est effectué. ;;Titre N4;;Non;;1;1;1;0;0;0;0;entier;;;;;;;;;SD;A transformer en titre. Reporter le s/total en bas de tableau - Us3 : variable fermée en 2016 suite à modification de la présentation du questionnaire et la creation de Us27;
;;;;UsVuesEbook;Us4;;Nombre d'unités vues ou téléchargées de livres électroniques;Number of e-book units viewed/downloaded ;Nombre d'unités vues ou téléchargées de la collection éditoriale - dont consultation de livres électroniques;Number of units viewed or downloaded from collection portion purchased from publishers - including consultation of electronic books;Lorsque cette mesure est disponible, distinguer les consultations de livres électroniques en comptabilisant le nombre de titres consultés (tout usage : emprunt, téléchargement, affichage d’une partie). Tenir compte des statistiques fournies par les plateforme dédiées aux livres électroniques, mais aussi des statistiques fournies par les éditeurs de bases de données comprenant différent types de document, dont des livres électroniques. Distinguer l’usage des collections numériques acquises à titre onéreux auprès des éditeurs et l’usage des collections produites par l’établissement. La documentation acquise comprend tous les services pour lesquels un droit d’usage a été acquis. Les statistiques d’usage de ressources publiées en libre accès, mais pour lesquelles existe une contribution en échange de services supplémentaires (modèle Freemium) sont incluses. Utiliser les rapports statistiques fournis par les éditeurs. Lorsque les statistiques fournies par des éditeurs concernent un ensemble de structures qui ont acquis une ressource de manière conjointe, l’ensemble des usages est signalé par la structure ayant financé l’achat, et uniquement par elle. En cas d’achat mutualisé, un prorata est effectué. ;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;;année civile;0;25 000 000;N-Bl;;-40 %;40 %;SD;;
;;;;UsVuesArticles;Us5;;Nombre d'unités vues ou téléchargées d'articles de périodiques;Number of e-journal article units viewed/downloaded ;Nombre d'unités vues ou téléchargées de la collection éditoriale - dont consultation d'articles de périodiques;Number of units viewed or downloaded from collection portion purchased from publishers - including consultation of journal articles;Lorsque cette mesure est disponible, distinguer les articles de périodiques vus ou téléchargés. Il conviendra de tenir compte des statistiques fournies par les éditeurs de bouquets de revues, mais également par les éditeurs de bases de données comprenant différent types de document, dont des périodiques électroniques. Distinguer l’usage des collections numériques acquises à titre onéreux auprès des éditeurs et l’usage des collections produites par l’établissement. La documentation acquise comprend tous les services pour lesquels un droit d’usage a été acquis. Les statistiques d’usage de ressources publiées en libre accès, mais pour lesquelles existe une contribution en échange de services supplémentaires (modèle Freemium) sont incluses. Utiliser les rapports statistiques fournis par les éditeurs. Lorsque les statistiques fournies par des éditeurs concernent un ensemble de structures qui ont acquis une ressource de manière conjointe, l’ensemble des usages est signalé par la structure ayant financé l’achat, et uniquement par elle. En cas d’achat mutualisé, un prorata est effectué. ;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;;année civile;0;25 000 000;N-Bl;;-40 %;40 %;SD;;
;;;;UsVuesAut;Us27;;Nombre d'unités vues ou téléchargées d'autres documents électroniques;Number of other digital material units viewed/downloaded   ;Nombre d'unités vues ou téléchargées de la collection éditoriale - dont autres;Number of units viewed or downloaded from from collection portion purchased from publishers - including other material;Compter ici les consultations autres que celles comptées en livres électroniques ou en articles de périodiques, ou celles qui n’auront pas pu être ventilées entre ces deux catégories. Distinguer l’usage des collections numériques acquises à titre onéreux auprès des éditeurs et l’usage des collections produites par l’établissement. La documentation acquise comprend tous les services pour lesquels un droit d’usage a été acquis. Les statistiques d’usage de ressources publiées en libre accès, mais pour lesquelles existe une contribution en échange de services supplémentaires (modèle Freemium) sont incluses. Utiliser les rapports statistiques fournis par les éditeurs. Lorsque les statistiques fournies par des éditeurs concernent un ensemble de structures qui ont acquis une ressource de manière conjointe, l’ensemble des usages est signalé par la structure ayant financé l’achat, et uniquement par elle. En cas d’achat mutualisé, un prorata est effectué. ;N;Saisie;;libre;;0;0;0;1;1;1;1;entier;;année civile;0;50 000 000;N-Bl;;-40 %;40 %;SD;;
;;;;UsVuesTot;nouveau;;s/total nb d'unités vues ou téléchargées de la collection éditoriale;s/total nb of  viewed/downloaded units from publisher collection ;;;Total calculé;;Calculée;UsVuesEbook + UsVuesArticles + UsVuesAut;Non;;;;;;;;;entier;;année civile;;;;;;;SD;présentée au dessus dans la questionnaire actuel >>> modifier la présentation ?;
;;Documentation numérique produite;;;;;;Digitized materials;;;;;Titre N3;;Non;;;;;;;;;Intitulé;;;;;;;;;SD;;
;;;;UsVueNumerise;Us6;;Nombre d'unités vues ou téléchargées de la collection numérisée;Number of viewed/downloaded units from digitized collection;;; Compter le nombre total de requêtes réussies de téléchargement d’unités de contenu documentaire dans les collections issues de numérisation et gérées par le service documentaire. (d’après ISO 2789 6.2.12.3). La collection numérisée est composée de documents issus de numérisation (documents pédagogiques, thèses, production scientifique…). Selon Counter, l’affichage en html d’un article et l’enregistrement du même article au format pdf sont comptés comme deux téléchargements. Distinguer l’usage des collections numériques acquises à titre onéreux auprès des éditeurs et l’usage des collections produites par l’établissement.;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;;année civile;0;25 000 000;N-Bl;;-40 %;40 %;SD;;
;;;;UsVuePedago;Us7;;Nombre d'unités vues ou téléchargées pour la documentation pédagogique numérique;Number of digital teaching material units viewed/downloaded  ;;;Distinguer l’usage de la documentation pédagogique numérique dans la mesure où le service documentaire peut produire la donnée, c’est-à-dire s’il est le gestionnaire de la base de données, ou s’il est associé à sa gestion. Distinguer l’usage des collections numériques acquises à titre onéreux auprès des éditeurs et l’usage des collections produites par l’établissement. ;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;;année civile;0;25 000 000;N-Bl;;-40 %;40 %;SD;;
;;;;UsVuesTheseNum;Us8;;Nombre d'unités vues ou téléchargées pour les thèses, HDR, mémoires numériques;Number of digitized doctoral or HDR theses, dissertations units viewed/downloaded  ;;;Comptabiliser le nombre de thèses, thèses pour habilitations, mémoires ou tout autre document produits en vue de l’obtention d’un diplôme ou d’une certification. Inclure les usages des documents produits au sein de l’établissement mais qui ne sont pas hébergés sur ses serveurs. Distinguer l’usage des collections numériques acquises à titre onéreux auprès des éditeurs et l’usage des collections produites par l’établissement.;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;;année civile;0;25 000 000;N-Bl;;-40 %;40 %;SD;;
;;;;UsVuesArticleEtb;Us9;;Nombre d'unités vues ou téléchargées pour les articles scientifiques;Number of scholarly article units viewed/downloaded ;;;Lorsque les articles publiés par les chercheurs, enseignants-chercheurs ou autres personnels de l’établissement ou de l’organisme sont collectés dans une base de données (quelle que soit la version), comptabiliser le nombre de fois où un article a été affiché ou téléchargé.;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;;année civile;0;25 000 000;N-Bl;;-40 %;40 %;SD;;
;Fréquentation en ligne;;;;;;;On-line visits;;;;;Titre N2;;Non;;;;;;;;;Intitulé;;;;;;;;;SD;;
;;Site web;;;;;;Website;;;;;Titre N3;;Non;;;;;;;;;Intitulé;;;;;;;;;SD;;
;;;;UsVisites;Pub1;;Visites virtuelles sur le site web de la bibliothèque (sur l'année civile);Virtual visits to library website (during calendar year);L'objectif est de mesurer la fréquentation du site web de la structure documentaire, ou des pages dédiées aux services documentaires, ou du portail documentaire.;; Le calcul des entrées virtuelles implique un outil spécifique de mesure d’audience du site web, basé sur l’analyse des IP fréquentant le site web de la structure documentaire. Compter une visite par IP unique. (d’après ISO 2789 6.2.13). Exemples d’outils d’analyse des fréquentations : Open Web Analytics, Piwick, Xiti, Woopra, Clicky, Matomo, Google Analytics.;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;Visites;année civile;0;25 000 000;N-Bl;;-40 %;40 %;SD;;
;;Portail documentaire;;;;;;Information portal;;;;;Titre N3;;Non;;;;;;;;;Intitulé;;;;;;;;;SD;;
;;;;UsRecCat;Us10;;Nombre de requêtes dans le catalogue;Number of catalogue online queries;;;Compter le nombre total de recherches effectuées dans le catalogue en ligne du service. Une recherche est enregistrée à chaque fois qu'une requête est soumise au serveur, ce qui correspond en théorie à la démarche intellectuelle d’un usager cherchant une information. La saisie de chaînes de caractères erronées ne représente pas une requête intellectuelle unique. En pratique, il est difficile de faire la différence entre ces recherches involontaires et les recherches volontaires restées infructueuses. (d’après ISO 2789 6.2.12.2);N;Saisie;;libre;;1;1;1;1;1;1;1;entier;;année civile;0;50 000 000;N-Bl;;-40 %;40 %;SD;;
